Node_1_orthology_group_id,Node_2_orthology_group_id,Layer,Salmonella_dublin_CT_02021853,Salmonella_enteritidis_PT4_P125109,Salmonella_paratyphi_A_ATCC_9150_SARB42,Salmonella_paratyphi_B_ATCC_BAA-1250_SPB7,Salmonella_heidelberg_SL476,Salmonella_paratyphi_C_RKS4594,Salmonella_bongori_ATCC_43975_DSM_13772_NCTC_12419,Salmonella_typhimurium_LT2_SGSC1412_ATCC_700720,Salmonella_newport_SL254,Salmonella_typhi,Salmonella_arizonae_ATCC_BAA-731_CDC346-86_RSK2980,Salmonella_typhimurium_D23580,Salmonella_typhimurium_SL1344,Salmonella_typhimurium_14028s_SGSC_2262,Salmonella_agona_SL483,Salmonella_typhimurium_4_74,Salmonella_choleraesuis_SC-B67,Salmonella_schwarzengrund_CVM19633,Salmonella_gallinarum_287_91_NCTC_13346-B67,Salmonella_paratyphi_A_AKU_12601-B67
OMA05381,OMA03346,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Salm
OMA03346,OMA03456,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,RegulonDB
OMA04660,OMA03592,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Salm
OMA03346,OMA03631,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,RegulonDB
OMA03346,OMA03692,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,RegulonDB
OMA03617,OMA03729,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,RegulonDB
OMA03346,OMA03799,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,RegulonDB
OMA05046,OMA03965,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Salm
OMA03346,OMA04309,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,RegulonDB
OMA04467,OMA04482,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Salm
OMA05145,OMA04482,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Salm
OMA05327,OMA04482,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Exp(HT)
OMA03346,OMA04721,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,RegulonDB
OMA02238,OMA04748,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Salm
OMA04295,OMA04748,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,RegulonDB
OMA03346,OMA05144,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,RegulonDB
OMA03453,OMA05797,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,Salm
OMA02167,OMA03448,Regulatory,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Salm
OMA03001,OMA04064,Regulatory,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Salm
OMA03453,OMA03983,Regulatory,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Salm
OMA03453,OMA05842,Regulatory,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Salm
OMA03197,OMA00812,Regulatory,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,Salm
OMA03508,OMA01738,Regulatory,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,Salm
OMA00542,OMA05838,Regulatory,0,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,Salm
OMA01895,OMA05564,Regulatory,0,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,Salm
OMA03001,OMA01090,Regulatory,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,Salm
OMA00842,OMA04666,Regulatory,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,collecTF
OMA00542,OMA02294,Regulatory,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,Salm
OMA03233,OMA04666,Regulatory,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,Salm
OMA01895,OMA00651,Regulatory,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,Salm
OMA05341,OMA01095,Regulatory,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,Salm
OMA03197,OMA01725,Regulatory,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,Salm
OMA05381,OMA03448,Regulatory,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,Salm
OMA00542,OMA02434,Regulatory,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,Salm
OMA05046,OMA05247,Regulatory,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,Salm
OMA03047,OMA06145,Regulatory,0,1,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,1,Salm
OMA03197,OMA00027,Regulatory,1,1,1,0,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,1,Salm
OMA02723,OMA00061,Regulatory,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,RegulonDB
OMA03598,OMA00061,Regulatory,0,1,1,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,RegulonDB
OMA05046,OMA02871,Regulatory,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,1,1,Salm
OMA01895,OMA05692,Regulatory,1,1,1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,1,1,Salm
OMA00842,OMA05838,Regulatory,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,Salm
OMA03197,OMA01292,Regulatory,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,Salm
OMA05381,OMA01292,Regulatory,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,Salm
OMA04394,OMA05023,Regulatory,1,1,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,1,Salm
OMA05327,OMA00273,Regulatory,0,1,1,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,Salm
OMA03568,OMA04644,Regulatory,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,1,Salm
OMA03507,OMA05838,Regulatory,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,RegulonDB
OMA04394,OMA05838,Regulatory,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,Salm
OMA05327,OMA05838,Regulatory,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1,1,RegulonDB
OMA02723,OMA05526,Regulatory,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,RegulonDB
OMA02954,OMA05526,Regulatory,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,RegulonDB
OMA03598,OMA05526,Regulatory,0,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1,1,RegulonDB
OMA03186,OMA01573,Regulatory,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,RegulonDB
OMA03830,OMA03186,Regulatory,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,Salm
OMA03186,OMA03791,Regulatory,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,RegulonDB
OMA03186,OMA05031,Regulatory,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,1,1,RegulonDB
OMA03568,OMA00295,Regulatory,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,Salm
OMA04467,OMA03984,Regulatory,0,1,1,1,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,1,Salm
OMA01895,OMA00664,Regulatory,1,1,1,0,1,1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,Salm
OMA03395,OMA01258,Regulatory,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,0,1,1,Salm
OMA03233,OMA04530,Regulatory,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,Salm
OMA03616,OMA00538,Regulatory,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,Salm
OMA03616,OMA03225,Regulatory,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,Salm
OMA03507,OMA03437,Regulatory,1,1,1,1,1,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,Salm
OMA03830,OMA05324,Regulatory,1,1,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,Salm
OMA03047,OMA00112,Regulatory,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,Salm
OMA03233,OMA00485,Regulatory,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,Salm
OMA03453,OMA04718,Regulatory,1,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,1,1,Salm
OMA05327,OMA01244,Regulatory,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,Exp(HT)
OMA01895,OMA00831,Regulatory,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,Salm
OMA00842,OMA04283,Regulatory,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,collecTF
OMA01895,OMA05414,Regulatory,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,1,Salm
OMA03830,OMA02526,Regulatory,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,Salm
OMA03568,OMA03649,Regulatory,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,Salm
OMA02430,OMA00356,Regulatory,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,Salm
OMA02510,OMA00356,Regulatory,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,Salm
OMA02430,OMA01569,Regulatory,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,Salm
OMA02510,OMA01569,Regulatory,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,Salm
OMA03616,OMA02599,Regulatory,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,Salm
OMA03616,OMA04006,Regulatory,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,Salm
OMA05145,OMA00120,Regulatory,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,Salm
OMA05046,OMA01697,Regulatory,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1,0,1,1,Salm
OMA03395,OMA03553,Regulatory,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,0,1,1,Salm
OMA04709,OMA01162,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,1,0,1,1,RegulonDB
OMA02349,OMA03863,Regulatory,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,Salm
OMA00542,OMA04866,Regulatory,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,Salm
OMA02167,OMA05384,Regulatory,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,Salm
OMA03001,OMA01986,Regulatory,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,Salm
OMA03332,OMA02637,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,RegulonDB
OMA00842,OMA05680,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,Salm
OMA03001,OMA02348,Regulatory,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,Salm
OMA05381,OMA02348,Regulatory,0,1,1,1,1,1,0,1,1,1,0,0,1,1,0,1,1,0,1,1,Salm
OMA02510,OMA04903,Regulatory,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,Salm
OMA03568,OMA04237,Regulatory,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,1,Salm
OMA03453,OMA04903,Regulatory,0,1,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,1,Salm;RegulonDB
OMA03205,OMA00542,Regulatory,1,1,0,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,1,Salm
OMA04467,OMA04723,Regulatory,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,Salm
OMA05327,OMA01608,Regulatory,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,1,1,Salm
OMA05327,OMA05779,Regulatory,0,1,1,0,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,Exp(HT)
OMA03395,OMA00273,Regulatory,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,Salm
OMA04467,OMA03615,Regulatory,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,Salm
OMA04709,OMA03782,Regulatory,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,RegulonDB
OMA01319,OMA03272,Regulatory,1,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,Salm
OMA03830,OMA01666,Regulatory,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,Salm
OMA03001,OMA01408,Regulatory,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,Salm
OMA02349,OMA01626,Regulatory,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,Salm
OMA02349,OMA04480,Regulatory,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,1,Salm
OMA02591,OMA01608,Regulatory,0,1,1,1,0,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,Salm
OMA03568,OMA04752,Regulatory,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,Salm
OMA04566,OMA05168,Regulatory,0,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,0,1,1,Salm
OMA04566,OMA04895,Regulatory,0,1,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,0,1,1,Salm
OMA02723,OMA00012,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA03616,OMA00012,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA04295,OMA00012,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA04449,OMA00012,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA04394,OMA00273,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,Salm
OMA02341,OMA00553,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA04467,OMA00650,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,Salm
OMA04709,OMA00673,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA04709,OMA01210,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA03626,OMA01388,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA04709,OMA01528,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA03830,OMA01608,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,Salm
OMA02001,OMA01823,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA04709,OMA02279,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA04709,OMA02962,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA04709,OMA03026,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA03908,OMA03791,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA05327,OMA04237,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,Exp(HT)
OMA02723,OMA04709,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA03616,OMA04709,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA05327,OMA04709,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,Exp(HT)
OMA03908,OMA05031,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA04709,OMA05373,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA04486,OMA05413,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA00842,OMA05680,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,collecTF
OMA02055,OMA05680,Regulatory,0,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA04467,OMA05200,Regulatory,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,Salm
OMA05381,OMA05200,Regulatory,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,Salm
OMA04566,OMA04646,Regulatory,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,Salm
OMA04394,OMA02004,Regulatory,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,Salm
OMA05327,OMA02653,Regulatory,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,Exp(HT)
OMA02723,OMA02512,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA02954,OMA02512,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA03598,OMA02512,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,RegulonDB
OMA02510,OMA03355,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,Salm
OMA03507,OMA03355,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,Salm
OMA04467,OMA03355,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,Salm
OMA04467,OMA04850,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,Salm
OMA00542,OMA05008,Regulatory,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,Salm
OMA04295,OMA05008,Regulatory,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,1,1,0,1,1,Salm
OMA00542,OMA02885,Regulatory,1,1,0,0,1,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1,Salm
OMA03507,OMA00962,Regulatory,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,Salm
OMA04467,OMA00962,Regulatory,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,Salm
OMA05327,OMA03060,Regulatory,1,1,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,0,1,1,Exp(HT)
OMA05327,OMA00118,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,Exp(HT)
OMA05327,OMA04372,Regulatory,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,Exp(HT)
OMA04467,OMA00363,Regulatory,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,Salm
OMA05381,OMA04551,Regulatory,0,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,Salm
OMA04394,OMA00712,Regulatory,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,Salm
OMA04467,OMA02481,Regulatory,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,Salm
OMA05327,OMA03984,Regulatory,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,Exp(HT)
OMA05327,OMA04213,Regulatory,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,Exp(HT)
OMA02824,OMA04297,Regulatory,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,0,1,1,RegulonDB
OMA03568,OMA05008,Regulatory,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA04467,OMA05008,Regulatory,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA03001,OMA04118,Regulatory,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA04467,OMA04118,Regulatory,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA04566,OMA04118,Regulatory,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA05381,OMA04118,Regulatory,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA01038,Regulatory,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA03507,OMA04117,Regulatory,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA04117,Regulatory,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA03507,OMA01150,Regulatory,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA04467,OMA01150,Regulatory,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA03507,OMA01601,Regulatory,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA04467,OMA01601,Regulatory,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA01838,Regulatory,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA04467,OMA01870,Regulatory,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA02155,Regulatory,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA03144,Regulatory,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA03507,OMA05384,Regulatory,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA05384,Regulatory,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA02413,Regulatory,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA02585,Regulatory,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,Salm
OMA00842,OMA05087,Regulatory,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA05341,OMA01418,Regulatory,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA03205,OMA05091,Regulatory,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA05341,OMA01845,Regulatory,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA04394,OMA03373,Regulatory,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA01562,Regulatory,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA04346,Regulatory,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA02356,OMA00075,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,RegulonDB
OMA03616,OMA00075,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,RegulonDB
OMA03830,OMA00114,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA03453,OMA00123,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA04394,OMA00123,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA00353,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA00398,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA00407,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA00615,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA01447,OMA00721,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,RegulonDB
OMA02591,OMA00721,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,RegulonDB
OMA03616,OMA00721,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,RegulonDB
OMA03830,OMA00808,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA04394,OMA00850,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA00934,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA00936,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA01171,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA01196,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA03507,OMA01248,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA01250,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA01564,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
OMA03830,OMA01637,Regulatory,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,Salm
